commit_hash,author,message,file_path,commit_url,removed_chunk,added_chunk
affbb457445c792e62ea3c954e1af7e03cf7a8ee,Mark Wubben,"Fail tests that finish with pending assertions

`t.throws()` and `t.notThrows()` can be called with an observable or
promise. This commit forces users to wait for the assertion to complete
before finishing the test. Usually this means the test has to be written
like:

```js
test(async t => {
  await t.throws(Promise.reject(new Error()))
})
```

Or for callback tests:

```js
test.cb(t => {
  t.throws(Promise.reject(new Error())).then(t.end)
})
```

This simplifies internal logic and helps discourage code like in #1327.
Anecdotally users are surprised by the previous behavior where a
synchronous test worked with an asynchronous assertion
(https://github.com/avajs/ava/issues/1327#issuecomment-291122432).

Fixes #1327.",test/test.js,https://github.com/avajs/ava/commit/affbb457445c792e62ea3c954e1af7e03cf7a8ee,"test('waits for t.throws to resolve after t.end is called', t => {

	ava.cb(a => {

		a.plan(1);

		a.notThrows(delay(10), 'foo');

		a.end();

		t.is(result.result.planCount, 1);

		t.is(result.result.assertCount, 1);

test('waits for t.throws to reject after t.end is called', t => {

	ava.cb(a => {

		a.plan(1);

		a.throws(delay.reject(10, new Error('foo')), 'foo');

		a.end();

	}).run().then(passed => {

		t.is(passed, true);

		t.is(result.result.planCount, 1);

		t.is(result.result.assertCount, 1);

		t.end();

	});

});

test('waits for t.throws to resolve after the promise returned from the test resolves', t => {

	let result;

	ava(a => {

		a.plan(1);

		a.notThrows(delay(10), 'foo');

		return Promise.resolve();

	}, null, r => {

		result = r;

	}).run().then(passed => {

		t.is(passed, true);

		t.is(result.result.planCount, 1);

		t.is(result.result.assertCount, 1);

		t.end();

	});

test('waits for t.throws to reject after the promise returned from the test resolves', t => {

	ava(a => {

		a.plan(1);

		a.throws(delay.reject(10, new Error('foo')), 'foo');

		return Promise.resolve();

	}).run().then(passed => {

		t.is(passed, true);

		t.is(result.result.planCount, 1);

		t.is(result.result.assertCount, 1);

		t.end();

	});

});

test('multiple resolving and rejecting promises passed to t.throws/t.notThrows', t => {

	let result;

	ava(a => {

		a.plan(6);

		for (let i = 0; i < 3; i++) {

			a.throws(delay.reject(10, new Error('foo')), 'foo');

			a.notThrows(delay(10), 'foo');

		}

	}, null, r => {

		result = r;

	}).run().then(passed => {

		t.is(passed, true);

		t.is(result.result.planCount, 6);

		t.is(result.result.assertCount, 6);

		t.end();

	});

test('number of assertions matches t.plan when the test exits, but before all pending assertions resolve another is added', t => {

		a.plan(2);

		a.throws(delay.reject(10, new Error('foo')), 'foo');

		a.notThrows(delay(10), 'foo');

		setTimeout(() => {

			a.pass();

		}, 5);

		t.match(result.reason.message, /Assertion passed, but test has already finished/);

test('number of assertions matches t.plan when the test exits, but before all pending assertions resolve, a failing assertion is added', t => {

	let result;

		a.plan(2);

		a.throws(delay.reject(10, new Error('foo')), 'foo');

		a.notThrows(delay(10), 'foo');

		setTimeout(() => {

			a.fail();

		}, 5);

	}, null, r => {

		result = r;

	}).run().then(passed => {

		t.is(passed, false);

		t.match(result.reason.message, /Assertion failed, but test has already finished/);

		t.is(result.reason.name, 'Error');

		t.end();

	});

});

test('number of assertions doesn\'t match plan when the test exits, but before all promises resolve another is added', t => {

	let result;

	const passed = ava(a => {

		a.plan(3);

		a.throws(delay.reject(10, new Error('foo')), 'foo');

		a.notThrows(delay(10), 'foo');

		setTimeout(() => {

			a.throws(Promise.reject(new Error('foo')), 'foo');

		}, 5);

	}, null, r => {

		result = r;

	t.is(passed, false);

	t.is(result.reason.assertion, 'plan');

	t.is(result.reason.operator, '===');

	t.end();
","test('multiple resolving and rejecting promises passed to t.throws/t.notThrows', t => {

	ava(a => {

		a.plan(6);

		const promises = [];

		for (let i = 0; i < 3; i++) {

			promises.push(

				a.throws(delay.reject(10, new Error('foo')), 'foo'),

				a.notThrows(delay(10), 'foo')

			);

		}

		return Promise.all(promises);

		t.is(result.result.planCount, 6);

		t.is(result.result.assertCount, 6);

test('fails if test ends while there are pending assertions', t => {

	const passed = ava(a => {

		a.throws(Promise.reject(new Error()));

	}).run();

	t.is(passed, false);

	t.is(result.reason.name, 'Error');

	t.match(result.reason.message, /Test finished, but an assertion is still pending/);

	t.end();

test('fails if callback test ends while there are pending assertions', t => {

	const passed = ava.cb(a => {

		a.throws(Promise.reject(new Error()));

		a.end();

	}).run();

	t.is(passed, false);

	t.is(result.reason.name, 'Error');

	t.match(result.reason.message, /Test finished, but an assertion is still pending/);

	t.end();

test('fails if async test ends while there are pending assertions', t => {

		a.throws(Promise.reject(new Error()));

		return Promise.resolve();

		t.match(result.reason.message, /Test finished, but an assertion is still pending/);

// This behavior is incorrect, but feedback cannot be provided to the user due to

// https://github.com/avajs/ava/issues/1330

test('no crash when adding assertions after the test has ended', t => {

	t.plan(3);



		a.pass();

		setImmediate(() => {

			t.doesNotThrow(() => a.pass());

		});

	}).run();

	ava(a => {

		a.pass();

		setImmediate(() => {

			t.doesNotThrow(() => a.fail());

		});

	ava(a => {

		a.pass();

		setImmediate(() => {

			t.doesNotThrow(() => a.notThrows(Promise.resolve()));

		});

	}).run();
"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",bench/run.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"Promise.each(combined, definition => {

	return runTests(args).then(result => {

		const key = result.args.join(' ');

		const passedOrFaild = result.err ? 'failed' : 'passed';

		const seconds = result.time / 1000;

		console.log('%s %s in %d seconds', key, passedOrFaild, seconds);

		if (result.err && !definition.shouldFail) {

			console.log(result.stdout);

			console.log(result.stderr);

			throw result.err;

		}

		results[key] = results[key] || [];

		results[key].push({

			passed: !results.err,

			shouldFail: definition.shouldFail,

			time: seconds

		});
","Promise.each(combined, async definition => {

	const result = await runTests(args);

	const key = result.args.join(' ');

	const passedOrFaild = result.err ? 'failed' : 'passed';

	const seconds = result.time / 1000;

	console.log('%s %s in %d seconds', key, passedOrFaild, seconds);

	if (result.err && !definition.shouldFail) {

		console.log(result.stdout);

		console.log(result.stderr);

		throw result.err;

	}

	results[key] = results[key] || [];

	results[key].push({

		passed: !results.err,

		shouldFail: definition.shouldFail,

		time: seconds
"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/api.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"	_computeForkExecArgv() {

		let debugArgIndex = -1;



		execArgv.some((arg, index) => {

			const isDebugArg = /^--inspect(-brk)?($|=)/.test(arg);

			if (isDebugArg) {

				debugArgIndex = index;

			}



			return isDebugArg;

		});



		const isInspect = debugArgIndex >= 0;

		if (!isInspect) {

			execArgv.some((arg, index) => {

				const isDebugArg = /^--debug(-brk)?($|=)/.test(arg);

				if (isDebugArg) {

					debugArgIndex = index;

				}



				return isDebugArg;

			});

		}



		if (debugArgIndex === -1) {

		return getPort().then(port => {

			const forkExecArgv = execArgv.slice();

			let flagName = isInspect ? '--inspect' : '--debug';

			const oldValue = forkExecArgv[debugArgIndex];

			if (oldValue.indexOf('brk') > 0) {

				flagName += '-brk';

			}

			forkExecArgv[debugArgIndex] = `${flagName}=${port}`;

			return forkExecArgv;

		});
","	async _computeForkExecArgv() {

		const inspectArgIndex = execArgv.findIndex(arg => /^--inspect(-brk)?($|=)/.test(arg));

		if (inspectArgIndex === -1) {

		const port = await getPort();

		const forkExecArgv = execArgv.slice();

		let flagName = '--inspect';

		const oldValue = forkExecArgv[inspectArgIndex];

		if (oldValue.indexOf('brk') > 0) {

			flagName += '-brk';

		}

		forkExecArgv[inspectArgIndex] = `${flagName}=${port}`;

		return forkExecArgv;
"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/cli.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"		del('*', {

			cwd: cacheDir,

			nodir: true

		}).then(() => {

		}, error => {

		});
","		try {

			await del('*', {

				cwd: cacheDir,

				nodir: true

			});

		} catch (error) {

		}


"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/cli.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"		api.run(files).then(runStatus => {

			process.exitCode = runStatus.suggestExitCode({matching: match.length > 0});

			reporter.endRun();

		});
","		const runStatus = await api.run(files);

		process.exitCode = runStatus.suggestExitCode({matching: match.length > 0});

		reporter.endRun();
"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/runner.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"	runMultiple(runnables) {

		const runAndStoreResult = runnable => {

			return this.runSingle(runnable).then(result => {

				if (!result.passed) {

					allPassed = false;

				}

				storedResults.push(result);

			});

		return runnables.reduce((prev, runnable) => {
","	async runMultiple(runnables) {

		const runAndStoreResult = async runnable => {

			const result = await this.runSingle(runnable);

			if (!result.passed) {

				allPassed = false;

			}

			storedResults.push(result);

		await runnables.reduce((prev, runnable) => {
"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/runner.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"		}, waitForSerial).then(() => ({allPassed, storedResults}));

	runSingle(runnable) {

		return runnable.run().then(result => {

			// If run() throws or rejects then the entire test run crashes, so

			// onRunComplete() doesn't *have* to be inside a finally().

			this.onRunComplete(runnable);

			return result;

		});

	runHooks(tasks, contextRef, titleSuffix) {
","		}, waitForSerial);



		return {allPassed, storedResults};

	async runSingle(runnable) {

		const result = await runnable.run();

		// If run() throws or rejects then the entire test run crashes, so

		// onRunComplete() doesn't *have* to be inside a finally.

		this.onRunComplete(runnable);

		return result;

	async runHooks(tasks, contextRef, titleSuffix) {
"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/runner.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"		return this.runMultiple(hooks, this.serial).then(outcome => {

			for (const result of outcome.storedResults) {

				if (result.passed) {

					this.emit('stateChange', {

						type: 'hook-finished',

						title: result.title,

						duration: result.duration,

						logs: result.logs

					});

				} else {

					this.emit('stateChange', {

						type: 'hook-failed',

						title: result.title,

						err: serializeError('Hook failure', true, result.error),

						duration: result.duration,

						logs: result.logs

					});

				}

			return outcome.allPassed;

		});

	runTest(task, contextRef) {

		const hookSuffix = ` for ${task.title}`;

		return this.runHooks(this.tasks.beforeEach, contextRef, hookSuffix).then(hooksOk => {

			// Don't run the test if a `beforeEach` hook failed.

			if (!hooksOk) {

				return false;

			}
","		const outcome = await this.runMultiple(hooks, this.serial);

		for (const result of outcome.storedResults) {

			if (result.passed) {

				this.emit('stateChange', {

					type: 'hook-finished',

					title: result.title,

					duration: result.duration,

					logs: result.logs

				});

			} else {

				this.emit('stateChange', {

					type: 'hook-failed',

					title: result.title,

					err: serializeError('Hook failure', true, result.error),

					duration: result.duration,

					logs: result.logs

				});

		}

		return outcome.allPassed;

	async runTest(task, contextRef) {

		let hooksAndTestOk = false;

		const hookSuffix = ` for ${task.title}`;

		if (await this.runHooks(this.tasks.beforeEach, contextRef, hookSuffix)) {

			// Only run the test if all `beforeEach` hooks passed.
"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/runner.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"			return this.runSingle(test).then(result => {

				if (result.passed) {

					this.emit('stateChange', {

						type: 'test-passed',

						title: result.title,

						duration: result.duration,

						knownFailing: result.metadata.failing,

						logs: result.logs

					});

					return this.runHooks(this.tasks.afterEach, contextRef, hookSuffix);

				}
","			const result = await this.runSingle(test);

			if (result.passed) {

				this.emit('stateChange', {

					type: 'test-passed',

					title: result.title,

					duration: result.duration,

					knownFailing: result.metadata.failing,

					logs: result.logs

				});

				hooksAndTestOk = await this.runHooks(this.tasks.afterEach, contextRef, hookSuffix);

			} else {
"
3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,Mark Wubben,"Require Node.js 8.9.4

* Remove support for `--debug` and `--debug-brk` CLI flags
* Refactor to utilize object rest/spread and async/await",lib/runner.js,https://github.com/avajs/ava/commit/3a4afc6cf35aeffb6b019c6b75fa9b8e071bb53d,"				return false;

			});

		}).then(hooksAndTestOk => {

			return this.runHooks(this.tasks.afterEachAlways, contextRef, hookSuffix).then(alwaysOk => {

				return hooksAndTestOk && alwaysOk;

			});

		});

	start() {
","			}

		}



		const alwaysOk = await this.runHooks(this.tasks.afterEachAlways, contextRef, hookSuffix);

		return hooksAndTestOk && alwaysOk;

	async start() {
"
